review_id,bank,app_name,pkg,score,content,content_clean,at,review_created_version,reply_content,replied_at,thumbs_up_count,source,scrape_run_id
1ebb9f31-ce77-4149-826a-697d986e9ff1,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!","WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",2025-09-13T14:13:44,5.2.1,,,979,google_play,2025-11-30T16:15:08.107712
6c72590a-6064-4aac-a5b5-a23df953162d,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.","Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2025-09-24T16:27:11,5.2.1,,,62,google_play,2025-11-30T16:15:08.107712
651c86bc-2cf3-436e-a85c-39c55709db15,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,"I use the Commercial Bank of Ethiopia mobile app, and it’s fantastic! The interface is user-friendly, making it easy to check balances and transfer money. I love the bill payment feature, and the security measures give me peace of mind. Overall, it’s a reliable app that has simplified my banking experience. Highly recommend!","I use the Commercial Bank of Ethiopia mobile app, and it’s fantastic! The interface is user-friendly, making it easy to check balances and transfer money. I love the bill payment feature, and the security measures give me peace of mind. Overall, it’s a reliable app that has simplified my banking experience. Highly recommend!",2025-08-22T16:40:53,5.2.1,,,1161,google_play,2025-11-30T16:15:08.107712
6028469c-5c00-4864-a85e-7e158387f160,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???","It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",2025-09-05T09:12:26,5.2.1,,,247,google_play,2025-11-30T16:15:08.107712
7b8f021c-6d11-4a06-8c68-37062d975778,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"I love this app. really, but with some downsides too. Screenshot is mandatory after every transaction as to me, I need screenshots not downloaded recipient. It would be even better if transaction history is available via this app for months that we can access directly or via calender ways. Thanks.","I love this app. really, but with some downsides too. Screenshot is mandatory after every transaction as to me, I need screenshots not downloaded recipient. It would be even better if transaction history is available via this app for months that we can access directly or via calender ways. Thanks.",2025-08-22T18:54:42,5.2.1,,,65,google_play,2025-11-30T16:15:08.107712
f0204617-22df-40be-b694-f82be6c12632,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"Although the UI is simple and easy to use. That does not mean anything if information is not consistent throughout the app, and most services are down most of the time. Also, I see that forcing the user to turn off Android Dev Settings to use the app is unnecessary and creates inconvenience for users who want to use their devices for Android development 🙄. If you have certain security requirements, you would rather prefer to restrict the minSdk (since recent android releases are secure).","Although the UI is simple and easy to use. That does not mean anything if information is not consistent throughout the app, and most services are down most of the time. Also, I see that forcing the user to turn off Android Dev Settings to use the app is unnecessary and creates inconvenience for users who want to use their devices for Android development 🙄. If you have certain security requirements, you would rather prefer to restrict the minSdk (since recent android releases are secure).",2025-07-16T19:26:27,5.1.0,,,1125,google_play,2025-11-30T16:15:08.107712
4cc29da3-9526-44f0-a60f-e4e8cbca0889,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.","The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",2025-09-21T21:07:25,5.2.1,,,19,google_play,2025-11-30T16:15:08.107712
0edb4624-c49a-4b38-9676-15795535cad4,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!","The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",2025-09-19T09:26:17,5.2.1,,,20,google_play,2025-11-30T16:15:08.107712
e5b8ce29-2766-4fbc-935a-7a45e4471edd,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,"this app is pretty good. The recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why I gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.","this app is pretty good. The recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why I gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.",2025-08-20T06:51:02,5.2.1,,,913,google_play,2025-11-30T16:15:08.107712
a02f8c55-349e-4153-952e-b9fd9857015e,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !","I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",2025-08-29T21:06:10,5.2.1,,,23,google_play,2025-11-30T16:15:08.107712
e09cd140-b7c6-4789-95f9-6c9af4ecdd64,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap","The new update is very bugged. can't view the names of account holders I previously had transactions with, and more recently, its almost impossible to load money to telebirr, always says unable to connect...please fix asap",2025-08-22T21:19:37,5.2.1,,,28,google_play,2025-11-30T16:15:08.107712
cf460082-aaf9-4a02-a229-4028cdf95a91,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏","Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",2025-09-06T19:38:32,5.2.1,,,42,google_play,2025-11-30T16:15:08.107712
4eedb003-2dca-4470-a9d0-c2b6c3ec41ea,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,2025-10-11T07:21:33,5.2.1,,,6,google_play,2025-11-30T16:15:08.107712
aea499ca-d250-4cec-89d0-2b04c8caf16c,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?","lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2025-10-04T18:25:23,5.2.1,,,6,google_play,2025-11-30T16:15:08.107712
67398692-d12e-4229-9f88-67f25f1a7336,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience","The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience",2025-10-19T08:00:38,5.2.1,,,10,google_play,2025-11-30T16:15:08.107712
9c02c8ba-3634-4363-b888-e60ce895ba7a,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this","it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",2025-10-10T13:57:42,5.2.1,,,8,google_play,2025-11-30T16:15:08.107712
e6e9c63c-25e0-4df4-bf79-142536d808e9,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!","I like the application very much because it is user friendly and makes transactions easiest, especially for business matters. But, these few days I faced difficulties of opening it. I tried to uninstall and re install the app, and re verified at the nearest cbe center. But still failed to use all the functions. It says 'none available'. Any suggestions please!",2023-06-05T19:45:04,4.4.0,,,637,google_play,2025-11-30T16:15:08.107712
398ac276-dd9c-4eb7-8edb-0ce30a96ab22,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,2025-11-03T09:00:51,5.2.1,,,0,google_play,2025-11-30T16:15:08.107712
5c93655e-e7c7-4467-887e-703513adfc36,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"I have been using this app for almost four years now. In the beginning, it was working fine. Sometime later, it gets difficult to create a connection to my account, and could not manage to make and see transactions on my account. After updating it lately, Jul 2020, I was glad this app came with some user interface improvements, and the connection was quite fast. Not longer than two weeks, the app starts to get stuck, and it cannot even show me the UI properly. As a result, I have a useless app on my cell phone, hoping that [you] will soon come with updates.","I have been using this app for almost four years now. In the beginning, it was working fine. Sometime later, it gets difficult to create a connection to my account, and could not manage to make and see transactions on my account. After updating it lately, Jul 2020, I was glad this app came with some user interface improvements, and the connection was quite fast. Not longer than two weeks, the app starts to get stuck, and it cannot even show me the UI properly. As a result, I have a useless app on my cell phone, hoping that [you] will soon come with updates.",2020-09-03T09:29:59,4.1,,,435,google_play,2025-11-30T16:15:08.107712
1dcb4848-76ec-416d-a554-36a7340f3ee1,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.","Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.",2020-11-05T13:22:13,4.2,,,426,google_play,2025-11-30T16:15:08.107712
264a79eb-f934-4bf9-ac6b-8246464eedb6,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"Most of the time, in the 'Recents' button the app becomes stuck and doesn't show up details of transactions and doesn't even scroll down; should be solved. Second, the app doesn't save the last pop-up screen when a transaction is complete. Third, there is no telebirr transfer to other person option and the app by default lets you to only own telebirr transfer.","Most of the time, in the 'Recents' button the app becomes stuck and doesn't show up details of transactions and doesn't even scroll down; should be solved. Second, the app doesn't save the last pop-up screen when a transaction is complete. Third, there is no telebirr transfer to other person option and the app by default lets you to only own telebirr transfer.",2022-10-06T05:48:25,4.3.2,,,604,google_play,2025-11-30T16:15:08.107712
bed1e8b6-e466-4047-9b5b-d7df6228a4ff,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,"it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!","it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!",2025-08-22T11:53:34,5.2.1,,,18,google_play,2025-11-30T16:15:08.107712
e5e7f832-6759-4005-9df6-5f8d6b354551,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.","The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",2025-08-23T12:30:48,5.2.1,,,18,google_play,2025-11-30T16:15:08.107712
ee52ec44-d6c1-4ea9-ab62-527d87ecb202,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.","This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",2025-08-23T01:30:08,5.2.1,,,18,google_play,2025-11-30T16:15:08.107712
9b341221-1506-43b6-9476-9eab4ef84ff8,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"URGENT FIX REQUIRED!!! The app does not work anymore! Account balance is not displayed. Trying to use any service on the app shows error ""None available"". What is the point of an internet/mobile banking app if you cannot carry out banking services from your fingertips? I also don't want to reinstall because CBE activation code can only be recieved in the bank, which sounds very ridiculous. These days, banks send OTP to email, so customers can manage their account anywhere in the world.","URGENT FIX REQUIRED!!! The app does not work anymore! Account balance is not displayed. Trying to use any service on the app shows error ""None available"". What is the point of an internet/mobile banking app if you cannot carry out banking services from your fingertips? I also don't want to reinstall because CBE activation code can only be recieved in the bank, which sounds very ridiculous. These days, banks send OTP to email, so customers can manage their account anywhere in the world.",2023-12-26T16:00:07,5.0.2,,,1669,google_play,2025-11-30T16:15:08.107712
8542d4c5-ec4e-4720-9a82-df371badc73d,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.","The CBE mobile banking app is a time-saver, but it needs several improvements, like adding fingerprint authentication. It's risky when people see me entering my PIN. Additionally, the fees are unreasonable. You could learn from Tele Birr, which adjusts fees based on the transaction amount. However, the CBEMB app charges a flat 10 birr fee for amounts between 5 and 1000 birr, which I think is unfair.",2024-09-04T08:02:47,,,,120,google_play,2025-11-30T16:15:08.107712
a7721fe5-89e1-42e9-a487-283e7095a6eb,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"Still needs development on several features.... For example - bank statements available online. The text feature of available balance and debited/credited notifications is very old school and involves too much digital trail. App doesn't always work, could be due to network issues in Ethiopia though. Another major issue is an error message is displayed when transferring from CBE to other banks. Ive almost lost a few thousands doing this once. Always cross check your balances.","Still needs development on several features.... For example - bank statements available online. The text feature of available balance and debited/credited notifications is very old school and involves too much digital trail. App doesn't always work, could be due to network issues in Ethiopia though. Another major issue is an error message is displayed when transferring from CBE to other banks. Ive almost lost a few thousands doing this once. Always cross check your balances.",2024-08-27T09:44:29,5.0.4,,,105,google_play,2025-11-30T16:15:08.107712
66ff0693-963b-4cf8-b470-23a46d10398e,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.","I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",2025-09-04T13:52:49,,,,9,google_play,2025-11-30T16:15:08.107712
6e59b9f4-f3f4-4481-8cea-cf0e7d58e220,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,2025-11-10T11:21:30,5.2.1,,,0,google_play,2025-11-30T16:15:08.107712
e6c7037c-9169-4360-8805-abf6adf7908c,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,"With each update the app is getting slower and slower, specially when requesting transaction history. And I wish the logging process could be done easily. When someone changes a phone, it makes it mandatory to consult the branch and that makes it not to be self assisted. Hope you could fix it. Please add an option of transferring to other TeleBirr numbers other than the ""Own telebirr"" option. It id very limiting now a days","With each update the app is getting slower and slower, specially when requesting transaction history. And I wish the logging process could be done easily. When someone changes a phone, it makes it mandatory to consult the branch and that makes it not to be self assisted. Hope you could fix it. Please add an option of transferring to other TeleBirr numbers other than the ""Own telebirr"" option. It id very limiting now a days",2023-08-11T09:02:24,4.4.0,,,380,google_play,2025-11-30T16:15:08.107712
79293336-209d-496f-8805-79557d4704f2,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,2020-07-31T13:15:47,4.1,,,68,google_play,2025-11-30T16:15:08.107712
b6b20563-1305-4c44-90f4-a5b726bc9c61,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?","Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?",2025-10-16T09:32:51,5.2.1,,,2,google_play,2025-11-30T16:15:08.107712
fc5dec73-4055-497c-abe9-b3e72a9eb973,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,2025-09-18T18:58:07,5.2.1,,,11,google_play,2025-11-30T16:15:08.107712
93fb8392-2f3c-437e-aa58-3b0b34a99b01,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app😭😭😭🤤🤤,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app😭😭😭🤤🤤,2025-10-15T10:21:58,5.2.1,,,5,google_play,2025-11-30T16:15:08.107712
4997b3bc-486e-4392-abb9-bea943f100d5,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,4,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,2025-09-23T07:32:51,5.2.1,,,9,google_play,2025-11-30T16:15:08.107712
0d6f2b91-6c64-4226-9260-0a13a22ab3bd,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,2025-10-16T18:22:14,5.2.1,,,5,google_play,2025-11-30T16:15:08.107712
9fe63693-8e5e-4c86-9d29-ff31afd057bf,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,2025-09-20T14:07:39,5.2.1,,,11,google_play,2025-11-30T16:15:08.107712
50b3ec22-c555-40a9-bc10-7f72fb5a81c2,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,5,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,2025-09-22T13:19:44,5.2.1,,,9,google_play,2025-11-30T16:15:08.107712
8b466649-63ed-4f72-b0c0-132add6b6c95,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.","I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",2025-10-07T17:02:25,5.2.1,,,5,google_play,2025-11-30T16:15:08.107712
191335e8-5187-41aa-88a3-db0c23c49beb,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"The most unreliable banking app i ever used, the transactions are stuck halfway and i can't access my money then when you call the call center they ask that you wait 3-5 business days before they return the money what is the point off having a banking app if the transactions are unreliable and incomplete I'd rate less if i could.","The most unreliable banking app i ever used, the transactions are stuck halfway and i can't access my money then when you call the call center they ask that you wait 3-5 business days before they return the money what is the point off having a banking app if the transactions are unreliable and incomplete I'd rate less if i could.",2025-06-25T08:26:58,4.3.2,,,9,google_play,2025-11-30T16:15:08.107712
b6fa2156-34bf-44c3-a426-99521f790a04,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"once it is uninstalled, you need to visit a nearby bank. you go there and they ask you to have a new sim card which hasn't been used before. so you should buy a new sim card and you go back to them with a new sim card, when you reach there service provider says authentication pin is not arrive, the system is not working come back tomorrow.","once it is uninstalled, you need to visit a nearby bank. you go there and they ask you to have a new sim card which hasn't been used before. so you should buy a new sim card and you go back to them with a new sim card, when you reach there service provider says authentication pin is not arrive, the system is not working come back tomorrow.",2025-11-05T17:04:20,,,,0,google_play,2025-11-30T16:15:08.107712
3933ac15-719f-4050-a1a1-33217bebf895,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,3,"The app is awesome. But there are many things to highlight.For example, When spending money from the account , a confirmation text message must be sent to the account holder. Also the fact that, the PIN is only four digits is not safe enough for security, if it is more than eight digits and includes numbers and symbols, it will be cool.","The app is awesome. But there are many things to highlight.For example, When spending money from the account , a confirmation text message must be sent to the account holder. Also the fact that, the PIN is only four digits is not safe enough for security, if it is more than eight digits and includes numbers and symbols, it will be cool.",2023-01-29T14:15:01,4.3.2,,,164,google_play,2025-11-30T16:15:08.107712
1fa93fa3-ddb4-4d48-be83-938b9040120c,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,"The previous version is much better than this one. I used it for more than six years without any problem. But now I'm having a serious trouble with the updated app. I don't know why it takes him forever to refresh and load the home page once you sign in. And if it fails to load, it never recovers. I only see some UI changes. Really disappointed","The previous version is much better than this one. I used it for more than six years without any problem. But now I'm having a serious trouble with the updated app. I don't know why it takes him forever to refresh and load the home page once you sign in. And if it fails to load, it never recovers. I only see some UI changes. Really disappointed",2021-01-01T19:50:49,4.2,,,659,google_play,2025-11-30T16:15:08.107712
a662acd2-c894-4fbe-a5f7-091bf2fd1be0,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"In fact, it's a good app to make our daily life easier! However, I have encountered several times issues with this app. 1. It's not always working with network error, even though the network is good on my phone. 2. It happened to me several times that when I transfer money to someone's account, I doubled the transfer! Or in another word, my money sent two times. If I wanted to send 10,000, I found that sent 20,000 because of the APP error. I hope this will be fixed soon.","In fact, it's a good app to make our daily life easier! However, I have encountered several times issues with this app. 1. It's not always working with network error, even though the network is good on my phone. 2. It happened to me several times that when I transfer money to someone's account, I doubled the transfer! Or in another word, my money sent two times. If I wanted to send 10,000, I found that sent 20,000 because of the APP error. I hope this will be fixed soon.",2023-09-04T15:44:38,4.4.0,,,94,google_play,2025-11-30T16:15:08.107712
f0dd744a-9409-4619-9800-7ea501571b09,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,1,"everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).","everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).",2025-06-04T20:33:36,5.1.0,,,50,google_play,2025-11-30T16:15:08.107712
708d6d27-0ccc-4118-8346-116cf3e7a8ac,CBE,Commercial Bank of Ethiopia Mobile,com.combanketh.mobilebanking,2,doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,2025-08-23T12:16:14,5.2.1,,,20,google_play,2025-11-30T16:15:08.107712
