review_id,review,sentiment_label,sentiment_score,themes,bank
aea499ca-d250-4cec-89d0-2b04c8caf16c,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",negative,-0.5948,"['Transactions & Performance', 'UI/UX & Features']",CBE
92f289e4-34e6-432d-af95-5094ca79799a,excellent app with lots of features,positive,0.5719,"['UI/UX & Features', 'Overall Feedback']",CBE
d21d1d72-70bd-4f8b-be5d-ed2802815f2a,very good 👍 mobile banking,positive,0.4927,"['UI/UX & Features', 'Overall Feedback']",CBE
db3411b1-5150-4609-9b90-d0ebdecc0754,so special,positive,0.4576,['Other'],CBE
4acc368f-b10c-454c-973f-dec76d6237d8,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,positive,0.91,['Other'],CBE
5c8506d5-0941-4743-b14b-216ab75fadb7,woow cbe,neutral,0.0,['Other'],CBE
58cb1472-7503-4b54-8a9a-bb272a6d9998,cbe the best bank app,positive,0.6369,['UI/UX & Features'],CBE
6a9f2e06-2391-4846-a1bb-0605b2cd4242,This App CBE bank it's Simple and Smart I Like it.,positive,0.6369,['UI/UX & Features'],CBE
5ba4cabb-ec35-4aec-b02e-a54007f2d789,Rijalufaris,neutral,0.0,['Other'],CBE
72fac2da-7732-40ae-948b-708abf47cc0d,its Best app But i hate the Repeatedly update request,negative,-0.5346,['UI/UX & Features'],CBE
6eec0d43-60e8-47c1-8532-003d6c53c81b,good app,positive,0.4404,"['UI/UX & Features', 'Overall Feedback']",CBE
c6e45006-f1be-4791-a6bc-5cb5f3a5480e,imoo,neutral,0.0,['Other'],CBE
05480cec-2025-459d-b778-dffc965c770d,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",positive,0.25,"['Customer Support', 'Overall Feedback']",CBE
65f32267-1792-445a-9d83-988683a246bb,screen shoot always not allowed why?,negative,-0.34,['Other'],CBE
679d53bb-4eb0-4cb1-836f-46db6b0fd30f,enkorabetalen,neutral,0.0,['Other'],CBE
d77c9668-4802-4947-a68a-6b76e2424a5e,good,positive,0.4404,['Overall Feedback'],CBE
91563646-8ab1-4920-8710-b7fbf54647a2,Gamada mahamadi,neutral,0.0,['Other'],CBE
f9fc527c-a906-4f3a-bc73-5788be785d7b,it is very good banking web but its network is sometimes busy i hope they willfix the problem,positive,0.3392,"['Transactions & Performance', 'Customer Support', 'Overall Feedback']",CBE
5aa4d37f-f987-497b-8890-3acd8d98fc42,verfcasencod,neutral,0.0,['Other'],CBE
8239c27e-53e8-46bb-a66d-3f96f842dd91,you can't get your own transaction history,neutral,0.0,['Transactions & Performance'],CBE
ea1f5c47-8fd1-466e-a734-339f38552c7c,sintu,neutral,0.0,['Other'],CBE
0731dc17-2dc7-49fb-ac89-a2dd6c33f8c3,BEST,positive,0.6369,['Other'],CBE
27ea5e57-7906-4701-b116-c1a8ff13febc,Bank of Ethiopia,neutral,0.0,['Other'],CBE
9d643178-b404-4c08-8d2c-f91e2e87f432,"All most Good, but need improvement",positive,0.7267,['Overall Feedback'],CBE
af0a4d1d-b254-4967-b163-aa40f6b51b6d,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",positive,0.9147,"['UI/UX & Features', 'Overall Feedback']",CBE
e353e42a-0ba2-423f-9f9a-4ba34cded129,poor app all of you guys delete CBE and download BOA,negative,-0.4767,['UI/UX & Features'],CBE
cf3fb51e-53d0-46d9-baf2-20e03d419812,niceapp,neutral,0.0,['UI/UX & Features'],CBE
850e5fff-c620-45ca-bdb0-23f931714542,good,positive,0.4404,['Overall Feedback'],CBE
e808d9ae-aa8f-4657-ab6e-1771c331c10c,good,positive,0.4404,['Overall Feedback'],CBE
dc02a903-4af0-41a4-8644-bb6fbe3d7e63,good,positive,0.4404,['Overall Feedback'],CBE
34782f5c-6307-4491-a204-72dbcf944478,the best app of all,positive,0.6369,['UI/UX & Features'],CBE
519a154f-9f37-4913-b729-d8c9a9c0b92d,❤️,neutral,0.0,['Other'],CBE
6c72590a-6064-4aac-a5b5-a23df953162d,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",positive,0.1779,"['Account & Access Issues', 'Transactions & Performance', 'UI/UX & Features']",CBE
b568b193-afdf-49a2-8263-928754b4772c,Juhaar,neutral,0.0,['Other'],CBE
e5929d0e-5db5-4d8f-9fef-0c5486213308,I am using CBE app very fantastic.,positive,0.5984,['UI/UX & Features'],CBE
64181769-8dc3-4814-9f08-cf2ba3ae5305,bist app tankyou,neutral,0.0,['UI/UX & Features'],CBE
ae6518d4-a242-41d5-81ca-90dfc9824d84,this is very useful and consistent app,positive,0.4927,['UI/UX & Features'],CBE
175e9e6c-3ed2-4cbb-900b-3d49a2f72216,"this application provides timely service in a good, fast and reliable manner.",positive,0.4404,"['Transactions & Performance', 'UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
5a8b2a20-8119-4309-85a6-389188e4b37e,So good,positive,0.4927,['Overall Feedback'],CBE
4997b3bc-486e-4392-abb9-bea943f100d5,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,positive,0.4927,['UI/UX & Features'],CBE
ceca6531-d52e-4f24-b61a-1f804b5897b2,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",positive,0.4404,['Other'],CBE
50b3ec22-c555-40a9-bc10-7f72fb5a81c2,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,positive,0.771,"['Account & Access Issues', 'Transactions & Performance', 'UI/UX & Features', 'Overall Feedback']",CBE
4cc29da3-9526-44f0-a60f-e4e8cbca0889,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",positive,0.6249,"['UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
2b8e0e28-3c61-48e8-bba0-961d4e029d8c,very important app,positive,0.2716,['UI/UX & Features'],CBE
5a399dc2-6362-4a7f-8a07-c6450e33859e,the best of all mobile banking in Ethiopia works perfectly fine,positive,0.8807,['UI/UX & Features'],CBE
cba9cfa7-6ee9-423f-b871-f209fb14e2fc,ok,positive,0.296,['Other'],CBE
698b316c-e942-4097-b0c5-f776f7a6fd64,DANTRO BAND!!!,neutral,0.0,['Other'],CBE
047ab6ed-fbb2-4f88-ab6b-7fa4c1e7d2fd,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,positive,0.5973,"['Account & Access Issues', 'Transactions & Performance', 'UI/UX & Features', 'Customer Support']",CBE
9fe63693-8e5e-4c86-9d29-ff31afd057bf,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,positive,0.3708,"['Transactions & Performance', 'UI/UX & Features']",CBE
be342fa9-1e01-4b45-a8e6-666c2fd79fcf,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,neutral,0.0,"['Account & Access Issues', 'UI/UX & Features', 'Customer Support']",CBE
e3d53c9d-ea72-4b26-9e91-ed297fe113b0,አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,neutral,0.0,['Other'],CBE
84c792e9-34da-4a2f-b0a5-6bc9501495d9,asfaw damse,neutral,0.0,['Other'],CBE
81ed803b-e140-457d-bd17-b2f90c3f1641,ok,positive,0.296,['Other'],CBE
5895bf2f-9f41-4871-99a6-44ec53480054,nice,positive,0.4215,['UI/UX & Features'],CBE
70a41c2e-0ebd-47ab-8dba-794b369f529e,jabadhaa namatii tolataan,neutral,0.0,['Overall Feedback'],CBE
0edb4624-c49a-4b38-9676-15795535cad4,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",positive,0.5406,"['Account & Access Issues', 'UI/UX & Features', 'Overall Feedback']",CBE
fc5dec73-4055-497c-abe9-b3e72a9eb973,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,positive,0.7003,"['Account & Access Issues', 'UI/UX & Features']",CBE
00fa7434-9ab8-403f-8022-245489949f11,Truly amazing!,positive,0.7901,['Overall Feedback'],CBE
d20939ad-edfa-4940-87a0-42390551a420,Doesn't have option to generate statement for transactions,neutral,0.0,"['Account & Access Issues', 'Transactions & Performance']",CBE
b5678fc9-e018-4c6f-a6d0-d4480254e292,😎,positive,0.4588,['Other'],CBE
9463dbb2-43e2-4eab-b681-5290cde6505d,JanaleBl,neutral,0.0,['Other'],CBE
681fa2da-bf4a-4706-906e-f4c6e57a03b4,very good,positive,0.4927,['Overall Feedback'],CBE
9db2e90d-f217-4440-99cf-6e6f6f5a46fc,very good,positive,0.4927,['Overall Feedback'],CBE
eb7dd7e2-4cb9-4587-beae-158122e8161c,nice application,positive,0.4215,['UI/UX & Features'],CBE
cbea0f3a-64c8-4df1-8894-99c636a3b7f1,WaaaaaaaW,neutral,0.0,['Other'],CBE
df338414-9c67-4832-9823-7e46fd91075d,very nice,positive,0.4754,['UI/UX & Features'],CBE
95c685cb-8f77-4382-9a2c-0ec1f22370b5,Of,neutral,0.0,['Other'],CBE
aef081be-7fc2-42f9-9ae7-fb9a292c835b,it's best app to use recently and upgraded day to day for internationalization,positive,0.6369,['UI/UX & Features'],CBE
d8b089cb-de9a-4517-8b8d-8a2789fd177a,Easy to use and not Complicated 👍,positive,0.4404,['UI/UX & Features'],CBE
db059b75-96c6-46b6-893f-a12e74ae25b1,apdat the app,neutral,0.0,['UI/UX & Features'],CBE
ffabf956-7151-4904-8b48-6277bfb8a5bb,good in bankin at any time & any where.,positive,0.4404,"['Transactions & Performance', 'Overall Feedback']",CBE
81901482-565e-4dc3-859f-ec25ee3c917e,great,positive,0.6249,['Overall Feedback'],CBE
1ebb9f31-ce77-4149-826a-697d986e9ff1,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",negative,-0.8279,"['Transactions & Performance', 'UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
26b2c95e-a6f0-436c-9f03-7f9804f40696,it is best to me,positive,0.6369,['Other'],CBE
18d048fb-bdd0-409e-b928-2add6e098fd2,hayizgi mebrahtom feshay,neutral,0.0,['Other'],CBE
4a5e8528-412c-4a9f-856c-f2ddc63942d6,best,positive,0.6369,['Other'],CBE
d0aa6a9a-b5cf-4757-a158-bbf2513373fd,good,positive,0.4404,['Overall Feedback'],CBE
7e654827-cacc-45ee-9ad7-10859e1f37de,great,positive,0.6249,['Overall Feedback'],CBE
89aa8ddd-e35b-472f-a8da-d65c16a07626,Excellent app,positive,0.5719,"['UI/UX & Features', 'Overall Feedback']",CBE
c9813dc7-83ff-4288-852f-14a36ab24f48,good,positive,0.4404,['Overall Feedback'],CBE
93aec6fd-b95e-497a-bf23-525362628cb8,after apdate the app doesn't work any thing else it said enable to connects,neutral,0.0,['UI/UX & Features'],CBE
4f5797f9-6c35-4fd6-8ed8-b2ecf912c04a,love,positive,0.6369,['Overall Feedback'],CBE
b8c15aba-a2bd-4b7d-97e7-35e6b1dc7d11,good,positive,0.4404,['Overall Feedback'],CBE
5f1427ed-db7c-4427-a256-2678dc2d6dae,Hasasa bank,neutral,0.0,['Other'],CBE
0223c3f1-12d3-4d3d-b2ea-cd980d15ab92,All ways Trusted.,positive,0.4767,['Other'],CBE
ecc6b893-7ad0-4aac-a571-338dc04914bf,best MB application in Ethiopia financial sector.,positive,0.6369,['UI/UX & Features'],CBE
86ce8a7e-e618-46cd-9f8e-1da785c2fec1,I like this app,positive,0.3612,['UI/UX & Features'],CBE
c6e99e08-ceae-4c1c-9293-ca30ff43e70f,am tired why I have to update every 5 day,negative,-0.4404,['Other'],CBE
9317c368-d68b-4fa0-8ee6-d66fdf611484,excellent,positive,0.5719,['Overall Feedback'],CBE
028ae5d6-e79b-4abb-a620-e164623430e2,best,positive,0.6369,['Other'],CBE
b2aef3b3-8737-42f8-8e7f-bdec1aa31885,usb debugig mode bicha off endidereg axrigu like awash bank,positive,0.3612,['Other'],CBE
346f5446-e8ba-405b-b52e-b28f5c24c351,good morning 🙏,positive,0.4404,['Overall Feedback'],CBE
3bd19bd8-b148-4476-ab68-16eff8d9f543,nice,positive,0.4215,['UI/UX & Features'],CBE
a5fe1d74-b071-4dfe-9e46-145d7223be32,am happy 😃,positive,0.7351,['UI/UX & Features'],CBE
1fade184-0a71-4398-a719-bb0438af50f6,good,positive,0.4404,['Overall Feedback'],CBE
d2967159-0513-4bd3-a122-e855b3209489,wowww,neutral,0.0,['Overall Feedback'],CBE
91b8975e-d52a-4a6a-9193-793f667e2252,KEHRU nasir AbFIXA,neutral,0.0,['Customer Support'],CBE
cd72e0bb-cfe7-4308-ac51-89496b89cf89,It is well organized.,positive,0.2732,['Other'],CBE
38c1f9f8-9c4a-4f71-8400-9f98003c50a5,Can't see the nearest Branch or ATM available,neutral,0.0,['Other'],CBE
fc1e8d0a-c3b5-4bf6-8a1e-53c4d632e1f4,excellent,positive,0.5719,['Overall Feedback'],CBE
7031ccb7-7b08-4a10-a241-44fbd621c542,very good,positive,0.4927,['Overall Feedback'],CBE
308b1e0f-ac76-4a4d-b236-c08eb9bea906,the app does not open,neutral,0.0,"['Account & Access Issues', 'UI/UX & Features']",CBE
2282390a-1484-4d5e-bf31-bbb27d183515,from Monk,neutral,0.0,['Other'],CBE
cf460082-aaf9-4a02-a229-4028cdf95a91,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",positive,0.9596,"['UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
c706e1f8-b031-4088-b2e6-8c5ee13edebd,incredible,neutral,0.0,['Other'],CBE
056de2e4-cac0-4b50-a7e0-1f0afaa82f4a,good,positive,0.4404,['Overall Feedback'],CBE
29308ee6-61ba-41f2-9fd4-966b85093add,የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው ::,neutral,0.0,['Other'],CBE
fcce509a-2581-42cc-8c98-6c33b5e0229c,it's the best money transfer app ever,positive,0.6369,"['Transactions & Performance', 'UI/UX & Features']",CBE
c50ff290-9e6f-4a51-97cf-5096441cf16f,it is nice,positive,0.4215,['UI/UX & Features'],CBE
1f79354a-a658-4e96-9810-8f800ad6b489,user friendly. best.,positive,0.8126,['UI/UX & Features'],CBE
043b2d28-db7a-4800-8fcc-ec5430f8d5e8,🙏,neutral,0.0,['Other'],CBE
3557721c-1843-41ec-9b88-8020eb1dde98,አሪፍ,neutral,0.0,['Other'],CBE
5a9dd78f-fbee-4fa7-aba5-1605433b8904,best app!!!,positive,0.7249,['UI/UX & Features'],CBE
6028469c-5c00-4864-a85e-7e158387f160,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",positive,0.9368,"['Account & Access Issues', 'Transactions & Performance', 'UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
e0e8f532-7af2-4b9d-84ab-fe051ef049c5,very good app,positive,0.4927,"['UI/UX & Features', 'Overall Feedback']",CBE
f59aab64-5087-4cf6-8dd7-19dd5da5282e,best,positive,0.6369,['Other'],CBE
fd6993e9-bca4-400b-8122-af3ca0e28a9c,jabirabdala,neutral,0.0,['Other'],CBE
da0c46a2-61c8-4093-902c-de9f2471cc59,unfair cost of transportations... what a shame!!!,negative,-0.795,['Other'],CBE
66ff0693-963b-4cf8-b470-23a46d10398e,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",positive,0.765,"['Transactions & Performance', 'UI/UX & Features', 'Overall Feedback']",CBE
e95daa9b-9b7c-4c04-a48c-b950c0effe2c,WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,positive,0.9147,['Other'],CBE
8242c794-25bc-4f59-aa06-9343382fbc2f,zinaa Ahmed,neutral,0.0,['Other'],CBE
a092d89d-acea-4e45-afb2-59c9c6955aef,absolutely excellent,positive,0.6115,['Overall Feedback'],CBE
2f76ead5-11bc-46f6-af3e-d69a66ebc06b,nice,positive,0.4215,['UI/UX & Features'],CBE
6e878d4b-8f6f-4b4a-ab43-7dcc1b4adde9,Good,positive,0.4404,['Overall Feedback'],CBE
a6ce9c88-d33d-4192-a61b-4ac946c0a3e3,amazing app,positive,0.5859,"['UI/UX & Features', 'Overall Feedback']",CBE
e38cc409-e9d2-4f1e-bd14-8a43ce35230d,perfect and easy,positive,0.765,['UI/UX & Features'],CBE
acdeb00e-fc22-4b4b-9731-16f961cf5ffd,fastest,neutral,0.0,['Other'],CBE
c2a1cba4-dc6b-430c-acc4-d599b74ca9d5,good,positive,0.4404,['Overall Feedback'],CBE
c4c7ecf8-c82d-41af-8bc5-c79334b0111f,My account is not working,neutral,0.0,['Account & Access Issues'],CBE
3e5aecbb-e47d-47a4-b4c2-bd7321637900,The recent update is not optimized fir latest version of android,negative,-0.357,['Other'],CBE
6669ce5f-1810-4d1f-b7db-7e6a42d38e27,topp,neutral,0.0,['Other'],CBE
819ed2fd-5597-4c35-b592-257f7f80eb5a,very good,positive,0.4927,['Overall Feedback'],CBE
8badeef9-8844-467e-8cec-7f19fe37340d,I appreciate it,positive,0.4019,['UI/UX & Features'],CBE
ff9c22ea-a7a9-4a61-9223-331ef7ef8467,v.good app,neutral,0.0,"['UI/UX & Features', 'Overall Feedback']",CBE
3cbb3486-a07b-4537-b937-f893b2810d28,Nice,positive,0.4215,['UI/UX & Features'],CBE
d5dc7297-7006-4bd6-ab05-eedd3f615203,sahib amin jamal,neutral,0.0,['Other'],CBE
92267491-afb1-4413-8fb2-d82e56275ed7,installi,neutral,0.0,['Other'],CBE
c692ab03-bed1-472e-b0e5-c77393917ca5,good,positive,0.4404,['Overall Feedback'],CBE
2154c21e-ec52-413e-8e2e-91a5bba58316,very good apps,positive,0.4927,"['UI/UX & Features', 'Overall Feedback']",CBE
605dce5b-b7ec-49e8-988d-c8ef7d336b34,👍👍👍👍,neutral,0.0,['Other'],CBE
7bfdbc13-8426-412b-83f9-000bd411056b,the app say it is not compatible with ur phone can u fix it it is not updating.,neutral,0.0,"['UI/UX & Features', 'Customer Support']",CBE
a02f8c55-349e-4153-952e-b9fd9857015e,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",positive,0.619,['UI/UX & Features'],CBE
bee6fcc5-f5bb-4687-8888-35778f574078,tinishu titiba,neutral,0.0,['Other'],CBE
f164f912-599f-4985-8087-caad615499fa,"essy to use ,has great interface and user-friendly g",positive,0.6249,"['UI/UX & Features', 'Overall Feedback']",CBE
e9c88d11-c7f4-4cbd-a8fa-942c5cc7217d,Yuuuuu,neutral,0.0,['Other'],CBE
6aab0785-a57f-4093-b55d-03e3e68a72e8,I found it very much friendly,positive,0.539,['Other'],CBE
e4eb4b19-3f69-4022-9192-74953d642f39,"Very useful app, while we use CBE.",positive,0.4927,['UI/UX & Features'],CBE
dfde3f5d-4d73-49a5-b927-8fbcf4ea9c24,woooow,neutral,0.0,['Other'],CBE
6893be0c-8037-459e-871e-0ee6dcfaac35,Redmi,neutral,0.0,['Other'],CBE
dd9487aa-0d71-4993-be65-208531ed1a7d,አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,neutral,0.0,['Other'],CBE
c669a0d6-960b-45e4-9ada-fd1008e0855f,kamil aweil,neutral,0.0,['Other'],CBE
2a958f43-5826-432d-912f-b3d92dec153c,nice,positive,0.4215,['UI/UX & Features'],CBE
eaef87d7-6f8c-46ad-acd9-89f122fb98aa,In your next update can you come with night mode future,neutral,0.0,['Other'],CBE
d43ab2b9-3b6c-473b-a8db-59f171fab8b7,"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",positive,0.9834,"['UI/UX & Features', 'Customer Support']",CBE
8f98e375-b9f3-43c5-93aa-c130e7a9b109,mayreba app you its better if you use other banks,positive,0.4404,['UI/UX & Features'],CBE
604915f5-e66b-4570-b36b-03818f884d57,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,neutral,0.0,['Transactions & Performance'],CBE
2f509fd7-9ee2-4d2d-b74c-49de73f30032,good app,positive,0.4404,"['UI/UX & Features', 'Overall Feedback']",CBE
ec618da8-bf3e-4f4f-9bbb-de3a73c7d631,let us know before you shut down the app,neutral,0.0,['UI/UX & Features'],CBE
ad101354-02f8-47a8-8e53-dfaf3a506ab5,excited,positive,0.34,['Other'],CBE
0d273ca9-cf52-49f9-b5ae-ddebce86ad8f,amizing,neutral,0.0,['Other'],CBE
a6e4d127-2d07-4111-bc46-d14e4cfa81b5,love it,positive,0.6369,['Overall Feedback'],CBE
0141e976-39c0-4a31-9889-11d3d1a5e697,yes it is v good,positive,0.6808,['Overall Feedback'],CBE
c46a07c1-f9a3-4af2-b6a5-85628e0146cd,A great update in the Mobile Banking Application. Thanks for the System and customization department,positive,0.7906,"['UI/UX & Features', 'Customer Support', 'Overall Feedback']",CBE
517f1216-a882-4a83-a843-91698acffa48,this app is smart.,positive,0.4019,['UI/UX & Features'],CBE
c4bedc54-94d2-4e0e-99af-ed3b64046b50,I am happy,positive,0.5719,['UI/UX & Features'],CBE
a8ea0b5f-0dab-4a8e-b009-8840dab30894,good,positive,0.4404,['Overall Feedback'],CBE
0b7c0ba6-d0fc-4b61-9c40-d50ba113907f,Still I have not face critical problems sometimes delay to open,positive,0.2311,"['Account & Access Issues', 'Transactions & Performance']",CBE
5c7993e8-6748-4331-8691-893fcde0d2d3,excellent,positive,0.5719,['Overall Feedback'],CBE
6ab0348b-03c4-4245-bbbb-6aed49f88a03,ጤና ከድረ,neutral,0.0,['Other'],CBE
51a7e5ea-5711-424e-87ab-0d4fd5481ee5,The connection between bank and the app is lag relationship this must be corrected.,negative,-0.34,['UI/UX & Features'],CBE
e2a39fc2-f1fc-4d9b-be49-c4659f34e6da,I have forgotten mobail banking password,negative,-0.2263,['Other'],CBE
fcce0c59-52e3-41a9-9e60-96f390a64a05,nice app,positive,0.4215,['UI/UX & Features'],CBE
ced10404-2e90-49cf-92ee-ec1681e551d1,Thank you,positive,0.3612,['Customer Support'],CBE
f83ab0c0-15e8-49f6-89d8-509a97a95cb4,muktaar Abraahim,neutral,0.0,['Other'],CBE
dcfb2ed9-5403-4db4-9ee4-f90b9062c98c,🤞Good One,neutral,0.0,['Overall Feedback'],CBE
48f385f9-d5e2-4b12-9ff9-64fe2a1314c2,why does it say change pin to 6 digits is that right?,neutral,0.0,['Other'],CBE
ec02c716-33d0-414d-889f-a8441084133c,One of the worst mobile banking apps in Ethiopia. You can't access your txn record for more than 2 weeks.,negative,-0.6249,['UI/UX & Features'],CBE
9a805c99-c354-4f71-95f5-5369e00ff08d,i like it and aprshat.,positive,0.3612,['Other'],CBE
9affdd8b-c3c9-4159-b205-8caed4ae8222,good,positive,0.4404,['Overall Feedback'],CBE
e5e7f832-6759-4005-9df6-5f8d6b354551,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",positive,0.6124,"['Account & Access Issues', 'UI/UX & Features', 'Overall Feedback']",CBE
18a4264d-fa84-446e-b31c-6282945e1e9b,best app and easy to use,positive,0.7964,['UI/UX & Features'],CBE
708d6d27-0ccc-4118-8346-116cf3e7a8ac,doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,positive,0.3919,['Transactions & Performance'],CBE
07631370-ea19-456d-b7cc-d248d21e118c,List of transactions can't load over months and years..,neutral,0.0,['Transactions & Performance'],CBE
76455446-df2d-40fe-bccc-f4439d0f2902,transferring money to telebirr is not working,neutral,0.0,['Transactions & Performance'],CBE
5c75cede-87d5-4659-852f-2780b4549909,I don't Like this app and there service fee is highl,negative,-0.2755,"['UI/UX & Features', 'Customer Support']",CBE
6d5e2609-e5f5-40d5-9f31-73751a4be15f,አዲሱ Update ጥሩ አይደለም. Update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን Save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል.,positive,0.4939,['Other'],CBE
9c1fdad9-3c31-4a27-af4f-44020899032b,good,positive,0.4404,['Overall Feedback'],CBE
c2331cd2-6810-4343-80bf-09025a955bf3,this application do not show over all transaction history,neutral,0.0,"['Transactions & Performance', 'UI/UX & Features']",CBE
a9add8b7-238f-4b1e-8879-2fa4000b4800,this app is very nice but statment history is very shiort atlist add 15 days,positive,0.2609,['UI/UX & Features'],CBE
ee52ec44-d6c1-4ea9-ab62-527d87ecb202,"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",negative,-0.395,"['Account & Access Issues', 'UI/UX & Features']",CBE
fb43046a-7c62-4497-bfcc-2e97f9014aa4,best and secured application,positive,0.7845,['UI/UX & Features'],CBE
3463230e-f9f7-4be3-a632-fdd8d017ce84,🙏👍,neutral,0.0,['Other'],BOA
a6cbfa34-f2b1-4a16-96b6-c94f58cea76f,Very Good,positive,0.4927,['Overall Feedback'],BOA
fc67d12c-92e2-45aa-a9e0-011f58a583bc,goof,neutral,0.0,['Other'],BOA
11306fb9-5571-4950-8d32-604c5402242f,good!,positive,0.4926,['Overall Feedback'],BOA
809c46d2-730e-446a-9061-2a45e978ad9d,good jop,positive,0.4404,['Overall Feedback'],BOA
f28a3a3c-eb94-4aab-88d2-89bcecebcc7b,bad exprience...it is so crushed,negative,-0.7973,['Overall Feedback'],BOA
4ed89e8c-16dc-4763-94ca-04d05cf799a5,not user friendly at all it requires a huge connectivity and also lags many times 😑😑😑,negative,-0.4268,"['Transactions & Performance', 'UI/UX & Features']",BOA
f5bfd792-bc81-4d06-99c9-06c7743d3e09,ምንም የማይ ሰራ,neutral,0.0,['Other'],BOA
7ef21cf6-d226-4370-ab96-01c909dbc58d,very good,positive,0.4927,['Overall Feedback'],BOA
